question,prompt,answer,generated_text,generated_answer,answer_tokens,generated_answer_tokens,f1_score,exact_match
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Прочитайте вопрос из категории ""Миф"" и ответьте на него: Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?
Ответ: ",эпиграфами,"1. ""Главное — не злоупотреблять..."".
2. ""Главное — не злоупотреблять..."".
3. ""Главное — не злоупотреблять..."".
4. ""Главное — не злоупотреблять..."".
5. ""Главное — не злоупотреблять..."".
6. ""Глав","1. ""главное — не злоупотреблять..."".
2. ""главное — не злоупотреблять..."".
3. ""главное — не злоупотреблять..."".
4. ""главное — не злоупотреблять..."".
5. ""главное — не злоупотреблять..."".
6. ""глав","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '2', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '3', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '4', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '5', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '6', '.', '``', 'глав', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""Миф"" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?
Ответ: ",эпиграфами,"1) правом
2) властью
3) свободой
4) владением
5) владением
Вопрос: В каком году родился А. С. Пушкин?
Ответ: 1809
2) 1812
3) 1813
4) 1814
5) 1815
Вопрос: В каком году родился А","1) правом
2) властью
3) свободой
4) владением
5) владением
вопрос: в каком году родился а. с. пушкин?
ответ: 1809
2) 1812
3) 1813
4) 1814
5) 1815
вопрос: в каком году родился а","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', ')', 'правом', '2', ')', 'властью', '3', ')', 'свободой', '4', ')', 'владением', '5', ')', 'владением', 'вопрос', ':', 'в', 'каком', 'году', 'родился', 'а.', 'с.', 'пушкин', '?', 'ответ', ':', '1809', '2', ')', '1812', '3', ')', '1813', '4', ')', '1814', '5', ')', '1815', 'вопрос', ':', 'в', 'каком', 'году', 'родился', 'а', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Вы участвуете в викторине ""Что? Где? Когда?"". Прочитайте внимательно вопрос из категории ""Миф"" и дайте точный ответ. Вопрос: Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?
Ответ: ",эпиграфами,"1. ""Главное — не злоупотреблять..."".
2. ""Главное — не злоупотреблять..."".
3. ""Главное — не злоупотреблять..."".
4. ""Главное — не злоупотреблять..."".
5. ""Главное — не злоупотреблять..."".
6. ""Глав","1. ""главное — не злоупотреблять..."".
2. ""главное — не злоупотреблять..."".
3. ""главное — не злоупотреблять..."".
4. ""главное — не злоупотреблять..."".
5. ""главное — не злоупотреблять..."".
6. ""глав","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '2', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '3', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '4', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '5', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '6', '.', '``', 'глав', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Угадайте, в какой категории из ""Что? Где? Когда?"" относится следующий вопрос: ""Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?"". Ваш ответ: Миф
Ответ: ",эпиграфами,"1. ""Главное — не злоупотреблять..."".
2. ""Главное — не злоупотреблять..."".
3. ""Главное — не злоупотреблять..."".
4. ""Главное — не злоупотреблять..."".
5. ""Главное — не злоупотреблять..."".
6. ""Глав","1. ""главное — не злоупотреблять..."".
2. ""главное — не злоупотреблять..."".
3. ""главное — не злоупотреблять..."".
4. ""главное — не злоупотреблять..."".
5. ""главное — не злоупотреблять..."".
6. ""глав","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '2', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '3', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '4', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '5', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '6', '.', '``', 'глав', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Подумайте и дайте точный ответ на вопрос из категории ""Миф"": Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?
Ответ: ",эпиграфами,"1. ""Главное — не злоупотреблять..."". — ""Главное — не злоупотреблять алкогольными напитками"".
2. ""Главное — не злоупотреблять..."". — ""Главное — не злоупотреблять алкогольными напитками"".
3. ""Главное — не злоупотреб","1. ""главное — не злоупотреблять..."". — ""главное — не злоупотреблять алкогольными напитками"".
2. ""главное — не злоупотреблять..."". — ""главное — не злоупотреблять алкогольными напитками"".
3. ""главное — не злоупотреб","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '—', '``', 'главное', '—', 'не', 'злоупотреблять', 'алкогольными', 'напитками', ""''"", '.', '2', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '—', '``', 'главное', '—', 'не', 'злоупотреблять', 'алкогольными', 'напитками', ""''"", '.', '3', '.', '``', 'главное', '—', 'не', 'злоупотреб', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Ваш вопрос из категории ""Миф"": Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?. Внимание, у вас ограниченное время!
Ответ: ",эпиграфами,"1. не злоупотреблять
2. не злоупотреблять
3. не злоупотреблять
4. не злоупотреблять
5. не злоупотреблять
6. не злоупотреблять
7. не злоупотреблять
8. не злоупотреблять
9. не з","1. не злоупотреблять
2. не злоупотреблять
3. не злоупотреблять
4. не злоупотреблять
5. не злоупотреблять
6. не злоупотреблять
7. не злоупотреблять
8. не злоупотреблять
9. не з","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'не', 'злоупотреблять', '2.', 'не', 'злоупотреблять', '3.', 'не', 'злоупотреблять', '4.', 'не', 'злоупотреблять', '5.', 'не', 'злоупотреблять', '6.', 'не', 'злоупотреблять', '7.', 'не', 'злоупотреблять', '8.', 'не', 'злоупотреблять', '9.', 'не', 'з', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Подумайте быстро! Что бы вы ответили на вопрос из категории ""Миф"": Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем??
Ответ: ",эпиграфами,"1. ""Главное — не злоупотреблять..."".
2. ""Главное — не злоупотреблять..."".
3. ""Главное — не злоупотреблять..."".
4. ""Главное — не злоупотреблять..."".
5. ""Главное — не злоупотреблять..."".
6. ""Глав","1. ""главное — не злоупотреблять..."".
2. ""главное — не злоупотреблять..."".
3. ""главное — не злоупотреблять..."".
4. ""главное — не злоупотреблять..."".
5. ""главное — не злоупотреблять..."".
6. ""глав","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '2', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '3', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '4', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '5', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', '6', '.', '``', 'глав', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","На вас лежит ответственная задача отгадать вопрос из раздела ""Миф"": Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?.
Ответ: ",эпиграфами,"1. ""Миф""
2. ""Корпорация М.И.Ф.""
3. ""Главное — не злоупотреблять..."".
Часть 2. Задачи по математике
1. Как написать число 10000000000000000000000000000000000","1. ""миф""
2. ""корпорация м.и.ф.""
3. ""главное — не злоупотреблять..."".
часть 2. задачи по математике
1. как написать число 10000000000000000000000000000000000","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'миф', ""''"", '2', '.', '``', 'корпорация', 'м.и.ф', '.', ""''"", '3', '.', '``', 'главное', '—', 'не', 'злоупотреблять', '...', ""''"", '.', 'часть', '2.', 'задачи', 'по', 'математике', '1.', 'как', 'написать', 'число', '10000000000000000000000000000000000', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?","Спрятанный вопрос из раздела ""Миф"" ждет вашего ответа: Эпиграф к книге ""Корпорация М.И.Ф."" Асприна звучит так: ""Главное — не злоупотреблять..."". Чем?
Ответ: ",эпиграфами,"1. ""Миф"" — это не только ""Мифы"" Асприна, но и ""Мифы"" других авторов.
2. ""Миф"" — это не только ""Мифы"", но и ""Мифы"" других авторов.
3. ""Миф"" — это не только ""Мифы"", но и ""Мифы"" других авторов.
4. ""Ми","1. ""миф"" — это не только ""мифы"" асприна, но и ""мифы"" других авторов.
2. ""миф"" — это не только ""мифы"", но и ""мифы"" других авторов.
3. ""миф"" — это не только ""мифы"", но и ""мифы"" других авторов.
4. ""ми","['эпиграфами', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'миф', ""''"", '—', 'это', 'не', 'только', '``', 'мифы', ""''"", 'асприна', ',', 'но', 'и', '``', 'мифы', ""''"", 'других', 'авторов', '.', '2', '.', '``', 'миф', ""''"", '—', 'это', 'не', 'только', '``', 'мифы', ""''"", ',', 'но', 'и', '``', 'мифы', ""''"", 'других', 'авторов', '.', '3', '.', '``', 'миф', ""''"", '—', 'это', 'не', 'только', '``', 'мифы', ""''"", ',', 'но', 'и', '``', 'мифы', ""''"", 'других', 'авторов', '.', '4', '.', '``', 'ми', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""-УРИ-."" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.
Ответ: ",василий суриков,"1. ""Первая версия"" Храма Христа Спасителя - это:
а) роспись Храма Христа Спасителя;
б) роспись Храма Христа Спасителя;
в) роспись Храма Христа Спасителя;
г) роспись Храма Христа Спасителя;
д) роспись Храма Х","1. ""первая версия"" храма христа спасителя - это:
а) роспись храма христа спасителя;
б) роспись храма христа спасителя;
в) роспись храма христа спасителя;
г) роспись храма христа спасителя;
д) роспись храма х","['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'первая', 'версия', ""''"", 'храма', 'христа', 'спасителя', '-', 'это', ':', 'а', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'б', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'в', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'г', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'д', ')', 'роспись', 'храма', 'х', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Прочитайте вопрос из категории ""-УРИ-."" и ответьте на него: Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.
Ответ: ",василий суриков,"1.

### 10.

Выберите правильный ответ из предложенных.

1.

2.

3.

4.

5.

6.

7.

8.

9.

10.

11.

12.

13.

14.

15.

16.

1","1.

### 10.

выберите правильный ответ из предложенных.

1.

2.

3.

4.

5.

6.

7.

8.

9.

10.

11.

12.

13.

14.

15.

16.

1","['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '#', '#', '#', '10.', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', '1', '.', '2', '.', '3', '.', '4', '.', '5', '.', '6', '.', '7', '.', '8', '.', '9', '.', '10', '.', '11', '.', '12', '.', '13', '.', '14', '.', '15', '.', '16', '.', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""-УРИ-."" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.
Ответ: ",василий суриков,"1. ""Первая версия"" Храма Христа Спасителя - это:
а) роспись Храма Христа Спасителя;
б) роспись Храма Христа Спасителя;
в) роспись Храма Христа Спасителя;
г) роспись Храма Христа Спасителя;
д) роспись Храма Х","1. ""первая версия"" храма христа спасителя - это:
а) роспись храма христа спасителя;
б) роспись храма христа спасителя;
в) роспись храма христа спасителя;
г) роспись храма христа спасителя;
д) роспись храма х","['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'первая', 'версия', ""''"", 'храма', 'христа', 'спасителя', '-', 'это', ':', 'а', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'б', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'в', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'г', ')', 'роспись', 'храма', 'христа', 'спасителя', ';', 'д', ')', 'роспись', 'храма', 'х', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Вы участвуете в викторине ""Что? Где? Когда?"". Прочитайте внимательно вопрос из категории ""-УРИ-."" и дайте точный ответ. Вопрос: Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.
Ответ: ",василий суриков,"1. ""Первая версия"" Храма Христа Спасителя была построена в 1839 году.
2. В 1860 году храм был разрушен пожаром.
3. В 1880 году на его месте был построен новый храм.
4. В 1931 году храм был закрыт.
5. В 1993 году хра","1. ""первая версия"" храма христа спасителя была построена в 1839 году.
2. в 1860 году храм был разрушен пожаром.
3. в 1880 году на его месте был построен новый храм.
4. в 1931 году храм был закрыт.
5. в 1993 году хра","['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'первая', 'версия', ""''"", 'храма', 'христа', 'спасителя', 'была', 'построена', 'в', '1839', 'году', '.', '2.', 'в', '1860', 'году', 'храм', 'был', 'разрушен', 'пожаром', '.', '3.', 'в', '1880', 'году', 'на', 'его', 'месте', 'был', 'построен', 'новый', 'храм', '.', '4.', 'в', '1931', 'году', 'храм', 'был', 'закрыт', '.', '5.', 'в', '1993', 'году', 'хра', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Угадайте, в какой категории из ""Что? Где? Когда?"" относится следующий вопрос: ""Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя."". Ваш ответ: -УРИ-.
Ответ: ",василий суриков,"1. В какой категории из ""Что? Где? Когда?"" относится следующий вопрос: ""Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя."". Ваш ответ: -УРИ-.
Ответ: 1. В какой категории из ""Что? Где? Когда?""","1. в какой категории из ""что? где? когда?"" относится следующий вопрос: ""кроме известных исторических полотен, его кисти принадлежат росписи ""первой версии"" храма христа спасителя."". ваш ответ: -ури-.
ответ: 1. в какой категории из ""что? где? когда?""","['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'в', 'какой', 'категории', 'из', '``', 'что', '?', 'где', '?', 'когда', '?', ""''"", 'относится', 'следующий', 'вопрос', ':', '``', 'кроме', 'известных', 'исторических', 'полотен', ',', 'его', 'кисти', 'принадлежат', 'росписи', '``', 'первой', 'версии', ""''"", 'храма', 'христа', 'спасителя.', ""''"", '.', 'ваш', 'ответ', ':', '-ури-', '.', 'ответ', ':', '1.', 'в', 'какой', 'категории', 'из', '``', 'что', '?', 'где', '?', 'когда', '?', ""''"", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Подумайте и дайте точный ответ на вопрос из категории ""-УРИ-."": Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.
Ответ: ",василий суриков,"1.

### 10.

Выберите правильный ответ из предложенных.

Выберите правильный ответ из предложенных.

Ответ: 1.

### 11.

Выберите правильный ответ из предложенных.

Ответ: 1.

### 12.

Выберите правильный","1.

### 10.

выберите правильный ответ из предложенных.

выберите правильный ответ из предложенных.

ответ: 1.

### 11.

выберите правильный ответ из предложенных.

ответ: 1.

### 12.

выберите правильный","['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '#', '#', '#', '10.', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', 'ответ', ':', '1', '.', '#', '#', '#', '11.', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', 'ответ', ':', '1', '.', '#', '#', '#', '12.', 'выберите', 'правильный', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Ваш вопрос из категории ""-УРИ-."": Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.. Внимание, у вас ограниченное время!
Ответ: ",василий суриков,"1. В.

Ваш вопрос из категории ""История"".: В 1917 году в Москве была создана первая партия банкнот в 100 рублей.

Ответ: 1. В.

Ваш вопрос из категории ""История"".: В 1917 году в Москве была создана первая партия банкнот","1. в.

ваш вопрос из категории ""история"".: в 1917 году в москве была создана первая партия банкнот в 100 рублей.

ответ: 1. в.

ваш вопрос из категории ""история"".: в 1917 году в москве была создана первая партия банкнот","['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'в.', 'ваш', 'вопрос', 'из', 'категории', '``', 'история', ""''"", '.', ':', 'в', '1917', 'году', 'в', 'москве', 'была', 'создана', 'первая', 'партия', 'банкнот', 'в', '100', 'рублей', '.', 'ответ', ':', '1.', 'в.', 'ваш', 'вопрос', 'из', 'категории', '``', 'история', ""''"", '.', ':', 'в', '1917', 'году', 'в', 'москве', 'была', 'создана', 'первая', 'партия', 'банкнот', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.","Подумайте быстро! Что бы вы ответили на вопрос из категории ""-УРИ-."": Кроме известных исторических полотен, ЕГО кисти принадлежат росписи ""первой версии"" Храма Христа Спасителя.?
Ответ: ",василий суриков,1. В. 2. Н. 3. Н. 4. Н. 5. Н. 6. Н. 7. Н. 8. Н. 9. Н. 10. Н. 11. Н. 12. Н. 13. Н. 14. Н. 15. Н. 16. Н. 17. Н. 18. Н. 1,1. в. 2. н. 3. н. 4. н. 5. н. 6. н. 7. н. 8. н. 9. н. 10. н. 11. н. 12. н. 13. н. 14. н. 15. н. 16. н. 17. н. 18. н. 1,"['василий', 'суриков', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'в', '.', '2.', 'н', '.', '3.', 'н', '.', '4.', 'н', '.', '5.', 'н', '.', '6.', 'н', '.', '7.', 'н', '.', '8.', 'н', '.', '9.', 'н', '.', '10.', 'н', '.', '11.', 'н', '.', '12.', 'н', '.', '13.', 'н', '.', '14.', 'н', '.', '15.', 'н', '.', '16.', 'н', '.', '17.', 'н', '.', '18.', 'н', '.', '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
